user,content,url,date,location
"{'username': 'Jishnu09', 'displayname': 'Swarnendu Sarkar', 'id': 65525001, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 8, 14, 1, 27, 47, tzinfo=datetime.timezone.utc), 'followersCount': 557, 'friendsCount': 2160, 'statusesCount': 550, 'favouritesCount': 21, 'listedCount': 0, 'mediaCount': 268, 'location': 'Bardhaman, West Bengal', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/628974229908643840/F6Xmx9xS_normal.jpg', 'profileBannerUrl': None}","Please #vote
#IndianCricketTeam #IndiavsAustralia 
#BorderGavaskarTrophy https://t.co/rWshqaZdEf",https://twitter.com/Jishnu09/status/1352321829222772737,2021-01-21 18:27:03+00:00,China
"{'username': 'Jishnu09', 'displayname': 'Swarnendu Sarkar', 'id': 65525001, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 8, 14, 1, 27, 47, tzinfo=datetime.timezone.utc), 'followersCount': 557, 'friendsCount': 2160, 'statusesCount': 550, 'favouritesCount': 21, 'listedCount': 0, 'mediaCount': 268, 'location': 'Bardhaman, West Bengal', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/628974229908643840/F6Xmx9xS_normal.jpg', 'profileBannerUrl': None}","Please #vote
#INDvsAUS #IndiavsAustralia #IndianCricketTeam #GabbaTest #seriesdownunder #BleedBlue #BorderGavaskarTrophy #retained https://t.co/rWshqaHCMH",https://twitter.com/Jishnu09/status/1351599118850936833,2021-01-19 18:35:16+00:00,China
"{'username': 'lovemademusic', 'displayname': 'David Whitaker', 'id': 28833604, 'description': 'Love Made MusicはDavid Whitaker, Vocalist/MC in Dr. FUNKANSAI, Beat Jackers and Euphonic Changes. Artist/澤野弘之関係者 /なんでも co-owner of @soulfoodhouse 麻布十番', 'rawDescription': 'Love Made MusicはDavid Whitaker, Vocalist/MC in Dr. FUNKANSAI, Beat Jackers and Euphonic Changes. Artist/澤野弘之関係者 /なんでも co-owner of @soulfoodhouse 麻布十番', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 4, 4, 17, 33, 36, tzinfo=datetime.timezone.utc), 'followersCount': 1127, 'friendsCount': 724, 'statusesCount': 16413, 'favouritesCount': 1037, 'listedCount': 58, 'mediaCount': 1361, 'location': 'Minato-ku, Tokyo', 'protected': False, 'linkUrl': 'http://ko-fi.com/lovemademusic', 'linkTcourl': 'https://t.co/ABlNFA4A28', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/655544096191217665/gfMwN-MK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/28833604/1445128866'}",So we just ringing up folks asking to find a specific number votes now? #Georgia go #vote on the 5th and show what an exact number of votes look like.,https://twitter.com/lovemademusic/status/1345892436288049153,2021-01-04 00:38:56+00:00,China
"{'username': 'Aleksan02236345', 'displayname': '스가 애호가❤', 'id': 1096460035939549184, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 2, 15, 17, 23, 38, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 10, 'statusesCount': 211, 'favouritesCount': 4821, 'listedCount': 0, 'mediaCount': 82, 'location': 'Republic of Korea', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333766790011363331/xldcvbby_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1096460035939549184/1605871072'}","Please vote for BTS. We can do it for our idols. Please forward this tweet to reach as many ARMY as possible. https://t.co/zIF59modIB @BTS_twt @bts_bighit #bts #BTS_twt #BTSARMY #BTSJIN #btsJimin #btsrm #BTSSuga #BTSJK #btsjh #btsv #vote @billboard 
@BigHitEnt 💜💜💜♥️♥️♥️",https://twitter.com/Aleksan02236345/status/1344842955698397184,2021-01-01 03:08:41+00:00,China
"{'username': 'TheFakeVanJohn', 'displayname': 'van john', 'id': 411831889, 'description': 'Young, gifted, & black', 'rawDescription': 'Young, gifted, & black', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 11, 13, 23, 3, 35, tzinfo=datetime.timezone.utc), 'followersCount': 134, 'friendsCount': 110, 'statusesCount': 4830, 'favouritesCount': 29, 'listedCount': 3, 'mediaCount': 383, 'location': 'Atlanta, GA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1275825603992784896/e7G6-lLq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/411831889/1371084815'}","Signed, sealed, and dropped in the mailbox today! Let's do this! #myvotecounts #vote #georgia @ U.S. Army Garrison Yongsan-Casey https://t.co/cX2RlMreKQ",https://twitter.com/TheFakeVanJohn/status/1339853042716299264,2020-12-18 08:40:33+00:00,China
"{'username': 'MystiriousMunna', 'displayname': '𝙼𝚞𝚗𝚗𝚊♡', 'id': 1308415757441789952, 'description': '•IG:instagram.com/yourboymunna\n•IG:instagram.com/munnasclick 👈🏻📸\n•SNAP:snapchat.com/add/itsmeroy20\nVirgo ♍', 'rawDescription': '•IG:https://t.co/893qbzjh5n\n•IG:https://t.co/fHeUbSsWXh 👈🏻📸\n•SNAP:https://t.co/TMi8snJSDw\nVirgo ♍', 'descriptionUrls': [{'text': 'instagram.com/yourboymunna', 'url': 'https://www.instagram.com/yourboymunna', 'tcourl': 'https://t.co/893qbzjh5n', 'indices': (4, 27)}, {'text': 'instagram.com/munnasclick', 'url': 'https://www.instagram.com/munnasclick', 'tcourl': 'https://t.co/fHeUbSsWXh', 'indices': (32, 55)}, {'text': 'snapchat.com/add/itsmeroy20', 'url': 'https://www.snapchat.com/add/itsmeroy20', 'tcourl': 'https://t.co/TMi8snJSDw', 'indices': (66, 89)}], 'verified': False, 'created': datetime.datetime(2020, 9, 22, 14, 40, 41, tzinfo=datetime.timezone.utc), 'followersCount': 1105, 'friendsCount': 1597, 'statusesCount': 394, 'favouritesCount': 566, 'listedCount': 1, 'mediaCount': 194, 'location': '𝚆𝚘𝚛𝚕𝚍𝚆𝚒𝚍𝚎', 'protected': False, 'linkUrl': 'https://www.facebook.com/rannabanna.essel/', 'linkTcourl': 'https://t.co/3r8x7MeiPm', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356198321291808771/3iLYKpA-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1308415757441789952/1612177833'}","Who Is Your Favourite Kardashian?? Vote And Mention Them In The Comments 💬 Box
✓™
@KylieJenner
@KimKardashian @KendallJenner @khloekardashian @KrisJenner @kourtneykardash 
✓✓™
#Vote #FavouriteKardashian",https://twitter.com/MystiriousMunna/status/1338102472116584449,2020-12-13 12:44:24+00:00,China
"{'username': 'KoreaNpp', 'displayname': 'NPP South Korea', 'id': 1103502268366651392, 'description': 'Official external branch of the New Patriotic Party of Ghana  in the Republic of Korea.', 'rawDescription': 'Official external branch of the New Patriotic Party of Ghana  in the Republic of Korea.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 3, 7, 3, 46, 57, tzinfo=datetime.timezone.utc), 'followersCount': 132, 'friendsCount': 211, 'statusesCount': 425, 'favouritesCount': 1059, 'listedCount': 0, 'mediaCount': 139, 'location': '대한민국 서울', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1103502601075666944/u2KAAgAg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1103502268366651392/1551933099'}","President Nana Akufo-Addo attracting laurels for Ghana 
#VOTE 1 https://t.co/mDWXOpBqYa",https://twitter.com/KoreaNpp/status/1335206973638250498,2020-12-05 12:58:44+00:00,China
"{'username': 'yukosonoda', 'displayname': 'Yuko Sonoda', 'id': 19366127, 'description': 'music composer', 'rawDescription': 'music composer', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 1, 22, 22, 31, tzinfo=datetime.timezone.utc), 'followersCount': 723, 'friendsCount': 112, 'statusesCount': 1718, 'favouritesCount': 5684, 'listedCount': 66, 'mediaCount': 786, 'location': 'Japan', 'protected': False, 'linkUrl': 'https://yukosonoda.com', 'linkTcourl': 'https://t.co/8kIfPydU7S', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1270366775/monokuro3_normal.jpg', 'profileBannerUrl': None}",Unmasked: Have we uncovered the #Truth about the #Election2020 ? #TrumpImpeachment https://t.co/tvijZpfzAq,https://twitter.com/yukosonoda/status/1359125827644841988,2021-02-09 13:03:43+00:00,China
"{'username': 'MoeMoeSan200790', 'displayname': 'Thegalcalled_May', 'id': 896996929954914304, 'description': 'I am dentist , designer and make up junkie.', 'rawDescription': 'I am dentist , designer and make up junkie.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 8, 14, 7, 28, 28, tzinfo=datetime.timezone.utc), 'followersCount': 153, 'friendsCount': 369, 'statusesCount': 67, 'favouritesCount': 221, 'listedCount': 0, 'mediaCount': 39, 'location': 'Myanmar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1099386501777870848/DR6XAARB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/896996929954914304/1612358744'}","He is giving speech to the citizens as if nothing is happening. He is claiming again that there are fraud &amp;  irregularities in 2020 election. He said that he'll continue the democractic way as before but 
‼️We don't fxxking believe him!‼️ #WhatIsHappeningInMyanmar #Election2020 https://t.co/cYxhEk3zs2",https://twitter.com/MoeMoeSan200790/status/1358802207378870277,2021-02-08 15:37:46+00:00,China
"{'username': 'BurikoBurino', 'displayname': 'Buriko Burino ブリ子', 'id': 1263217796592177152, 'description': 'Rising Sun - Sol Naciente\nSilent Majority - Leave me alone \nTwitter is a Dangerous Brainwashing Tool for them\nMy tweets are just my bookmarks\nI like slopes', 'rawDescription': 'Rising Sun - Sol Naciente\nSilent Majority - Leave me alone \nTwitter is a Dangerous Brainwashing Tool for them\nMy tweets are just my bookmarks\nI like slopes', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 5, 20, 21, 19, 41, tzinfo=datetime.timezone.utc), 'followersCount': 25, 'friendsCount': 362, 'statusesCount': 4592, 'favouritesCount': 33, 'listedCount': 0, 'mediaCount': 178, 'location': 'Empire of Japan', 'protected': False, 'linkUrl': 'https://www.cas.go.jp/jp/ryodo_eg/ryodo/takeshima-line.html', 'linkTcourl': 'https://t.co/gfJUQebYFM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1270894547640315904/eq2pkZLe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1263217796592177152/1592718449'}","Exclusive: The #TCFCenter #ElectionFraud – Newly Discovered Video Shows Late Night Deliveries of Tens of Thousands of Illegal Ballots 8 Hours After Deadline
#JoeBiden #DonaldTrump #Election2020 
https://t.co/xcMXXpexx6",https://twitter.com/BurikoBurino/status/1358667406227382275,2021-02-08 06:42:07+00:00,China
"{'username': 'aung_winbo', 'displayname': 'WinBo Aung', 'id': 1105392945321041926, 'description': 'An enthusiast on religio-politic', 'rawDescription': 'An enthusiast on religio-politic', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 3, 12, 8, 59, 50, tzinfo=datetime.timezone.utc), 'followersCount': 17, 'friendsCount': 145, 'statusesCount': 14, 'favouritesCount': 13, 'listedCount': 0, 'mediaCount': 1, 'location': 'Myanmar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107139746088681472/s2D-ybmC_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1105392945321041926/1552797557'}","While foreign communities are talking about COVID vaccine and post-COVID panorama, we, Myanmar people, have to go through a tough time resisting the coup, leaving COVID aside.
#WhatsHappeningInMyanmar #Covid_19 #coup #CivilDisobedienceMovementMyanmar #SaveMyanmar #Election2020",https://twitter.com/aung_winbo/status/1358452663726206976,2021-02-07 16:28:48+00:00,China
"{'username': 'JaphyRyder32', 'displayname': '""King of the World"" Japhy Ryder', 'id': 4067741292, 'description': '#ROK Based On-line #EXPAT personality\n""To the HORIZONS and BEYOND!""\nwprpn.com/blog/japhys-ma…', 'rawDescription': '#ROK Based On-line #EXPAT personality\n""To the HORIZONS and BEYOND!""\nhttps://t.co/NEzsPiTMLg', 'descriptionUrls': [{'text': 'wprpn.com/blog/japhys-ma…', 'url': 'https://www.wprpn.com/blog/japhys-man-cave/', 'tcourl': 'https://t.co/NEzsPiTMLg', 'indices': (68, 91)}], 'verified': False, 'created': datetime.datetime(2015, 10, 30, 10, 51, 32, tzinfo=datetime.timezone.utc), 'followersCount': 1815, 'friendsCount': 3516, 'statusesCount': 3705, 'favouritesCount': 10457, 'listedCount': 49, 'mediaCount': 803, 'location': 'Seoul, Republic of Korea', 'protected': False, 'linkUrl': 'https://www.wprpn.com/', 'linkTcourl': 'https://t.co/gSrCW5fqJY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/799891838194700288/agiIraCc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4067741292/1451260377'}","@BlueVoter20 #TREASON started with the #FORTIFIED #Election2020 
#AUDITtheVOTE #everyLEGALVote 
What happened #Jan6th was an unfortunate response 
2 the outright #Hijacking of #America's most sacred #democratic process. #Foreign #interference must be made #transparent &amp; held 2 account.",https://twitter.com/JaphyRyder32/status/1358431112943398917,2021-02-07 15:03:10+00:00,China
"{'username': 'EricLangager', 'displayname': ""Eric's Beijing Diary"", 'id': 49981880, 'description': 'Japanese-born Norwegian-American University Professor', 'rawDescription': 'Japanese-born Norwegian-American University Professor', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 23, 13, 59, 17, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 108, 'statusesCount': 596, 'favouritesCount': 26, 'listedCount': 1, 'mediaCount': 77, 'location': 'Beijing, China', 'protected': False, 'linkUrl': 'http://beijingdiary.blogspot.com', 'linkTcourl': 'http://t.co/qM8Re366KH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/578590989855510528/KwEmGaZ2_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/49981880/1439513298'}","Interesting video on how adjudication works.
#Adjudication #Election2020 
https://t.co/9GM0maQBTU https://t.co/nQOPmvKNDF",https://twitter.com/EricLangager/status/1358342846059696129,2021-02-07 09:12:25+00:00,China
"{'username': 'JaphyRyder32', 'displayname': '""King of the World"" Japhy Ryder', 'id': 4067741292, 'description': '#ROK Based On-line #EXPAT personality\n""To the HORIZONS and BEYOND!""\nwprpn.com/blog/japhys-ma…', 'rawDescription': '#ROK Based On-line #EXPAT personality\n""To the HORIZONS and BEYOND!""\nhttps://t.co/NEzsPiTMLg', 'descriptionUrls': [{'text': 'wprpn.com/blog/japhys-ma…', 'url': 'https://www.wprpn.com/blog/japhys-man-cave/', 'tcourl': 'https://t.co/NEzsPiTMLg', 'indices': (68, 91)}], 'verified': False, 'created': datetime.datetime(2015, 10, 30, 10, 51, 32, tzinfo=datetime.timezone.utc), 'followersCount': 1815, 'friendsCount': 3516, 'statusesCount': 3705, 'favouritesCount': 10457, 'listedCount': 49, 'mediaCount': 803, 'location': 'Seoul, Republic of Korea', 'protected': False, 'linkUrl': 'https://www.wprpn.com/', 'linkTcourl': 'https://t.co/gSrCW5fqJY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/799891838194700288/agiIraCc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4067741292/1451260377'}","#TIME #Magazine comes clean - sort of .....
#Section230 #Election2020 #AUDITtheVOTE #STOPtheSTEAL #EveryLEGALVote #BeijingBiden #TheGREATReset #COVID1984 #AmeriKa 
#BIGTECH #BIGMEDIA #NWO #RiggedGame https://t.co/MrEtOLMRgZ",https://twitter.com/JaphyRyder32/status/1358333834966667271,2021-02-07 08:36:37+00:00,China
"{'username': 'YZMSrealmadrid', 'displayname': 'Yazar Minsoe', 'id': 875562279370084352, 'description': 'Will Make the best everything💪', 'rawDescription': 'Will Make the best everything💪', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 6, 16, 3, 54, 49, tzinfo=datetime.timezone.utc), 'followersCount': 134, 'friendsCount': 545, 'statusesCount': 61, 'favouritesCount': 391, 'listedCount': 0, 'mediaCount': 18, 'location': 'Shinjuku-ku, Tokyo', 'protected': False, 'linkUrl': 'https://mobile.twitter.com/YZMSrealmadrid', 'linkTcourl': 'https://t.co/FQut5ueRKF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359046442623533061/WVPFIo40_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/875562279370084352/1497681871'}","🔴 The military juntas are trying to force and manipulate the teachers who participated as electoral worker in Nov 2020 to testify the claiming election fraud by the military juntas. Please kindly share and let the rest of the world know the truth.

#Election2020 
#SaveMyanmar",https://twitter.com/YZMSrealmadrid/status/1358231379763335170,2021-02-07 01:49:30+00:00,China
"{'username': 'ThuRein34898275', 'displayname': 'Thu Rein Win', 'id': 1356642834246299649, 'description': 'Nothing is Impossible! Never Give Up!', 'rawDescription': 'Nothing is Impossible! Never Give Up!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2021, 2, 2, 16, 37, 36, tzinfo=datetime.timezone.utc), 'followersCount': 69, 'friendsCount': 103, 'statusesCount': 143, 'favouritesCount': 6, 'listedCount': 0, 'mediaCount': 14, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356981897570578432/yKYUWSqx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1356642834246299649/1612284270'}","""Please Respect Our Votes#
Shame on you Military!

#Election2020
#SaveMyanmar
#AungSanSuuKyi_government
#RejectTheMilitary
#WhatishappeninginMyanmar https://t.co/a8RHV1snjz",https://twitter.com/ThuRein34898275/status/1357175343379931137,2021-02-04 03:53:11+00:00,China
"{'username': 'JamesChillLax', 'displayname': 'James Chillax 🇺🇸', 'id': 897172016150839298, 'description': 'Political logic, Stock Investments, entrepreneur, independent, world traveler, outdoorsman, martial arts, middle of the road, Eagle Scout, Red Pill.', 'rawDescription': 'Political logic, Stock Investments, entrepreneur, independent, world traveler, outdoorsman, martial arts, middle of the road, Eagle Scout, Red Pill.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 8, 14, 19, 4, 12, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 142, 'statusesCount': 5407, 'favouritesCount': 3733, 'listedCount': 0, 'mediaCount': 250, 'location': 'Cambridge, MA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1350669977745952769/kKCYChCU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/897172016150839298/1610858426'}","They are halting the markets on stocks just like they halted the election for extra votes.
$GME
#Election2020 
#manipulation",https://twitter.com/JamesChillLax/status/1354626757152788482,2021-01-28 03:06:01+00:00,China
"{'username': 'TopherSaint', 'displayname': 'Christopher Saint', 'id': 785774925328056320, 'description': 'Actor/Storyteller. Rep\'d by @DHA_Agency. Currently being professionally silly in Japan. ""Sodomite Reprobate"". 🏳️\u200d🌈 Def. not neurotypical. Vegan libtard.', 'rawDescription': 'Actor/Storyteller. Rep\'d by @DHA_Agency. Currently being professionally silly in Japan. ""Sodomite Reprobate"". 🏳️\u200d🌈 Def. not neurotypical. Vegan libtard.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 10, 11, 9, 31, 56, tzinfo=datetime.timezone.utc), 'followersCount': 388, 'friendsCount': 648, 'statusesCount': 827, 'favouritesCount': 761, 'listedCount': 3, 'mediaCount': 47, 'location': 'Osaka', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1289955856709111809/IMAU_Pgq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/785774925328056320/1550606253'}","So has anyone tweeted something like ""#Trump will win, it's all going to come out and Biden will be arrested"" lately? Cos I'm kinda missing those tweets  #election2020 #trumplost #JoeBiden",https://twitter.com/TopherSaint/status/1349297060735025158,2021-01-13 10:07:42+00:00,China
"{'username': 'drwill_SuttonPl', 'displayname': 'Dr Will P: US Expat based in Hong Kong', 'id': 795699584, 'description': 'NYC-born; Former Wall St Investment Banker; Prez: 13,000 Asia ✝️ Leadership Assoc; Persecuted Asia Christians; Homes in HK/Florida; Fb: @realjameswoods @cvpayne', 'rawDescription': 'NYC-born; Former Wall St Investment Banker; Prez: 13,000 Asia ✝️ Leadership Assoc; Persecuted Asia Christians; Homes in HK/Florida; Fb: @realjameswoods @cvpayne', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 9, 1, 9, 19, 9, tzinfo=datetime.timezone.utc), 'followersCount': 3485, 'friendsCount': 3618, 'statusesCount': 24347, 'favouritesCount': 12181, 'listedCount': 21, 'mediaCount': 610, 'location': 'Hong Kong & Florida', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1211115749852549120/GUIHHUD-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/795699584/1574825337'}","@KLoeffler Go way Rich Barbie...

#Election2020",https://twitter.com/drwill_SuttonPl/status/1347361470573588484,2021-01-08 01:56:22+00:00,China
"{'username': 'mazzy0108', 'displayname': 'Aoki Masaru', 'id': 287175750, 'description': 'Solution Sales & Evangelist on CC/CRM, Digital Solutions (AVAYA, AWS, SFDC etc) Spent a couple of years in London, UK. Love my work, traveling, sports & music.', 'rawDescription': 'Solution Sales & Evangelist on CC/CRM, Digital Solutions (AVAYA, AWS, SFDC etc) Spent a couple of years in London, UK. Love my work, traveling, sports & music.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 4, 24, 13, 24, 14, tzinfo=datetime.timezone.utc), 'followersCount': 6044, 'friendsCount': 6646, 'statusesCount': 63242, 'favouritesCount': 76103, 'listedCount': 493, 'mediaCount': 4054, 'location': 'Tokyo, Japan  東京都港区', 'protected': False, 'linkUrl': 'https://instagram.com/mazzy0108', 'linkTcourl': 'https://t.co/N535QUkKIQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332898661332762624/J3b18u-X_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/287175750/1585588727'}",Follow the thread on what's going on at Capitol Hill and democracy facing unprecedented chaos and violence. Untolerable but we must also understand there are lots standing up against them. #Election2020 #CapitolHill #democracy #January6th #January6thDC #America https://t.co/ZtIWwAg92Q,https://twitter.com/mazzy0108/status/1346998984137535489,2021-01-07 01:55:58+00:00,China
"{'username': 'mazzy0108', 'displayname': 'Aoki Masaru', 'id': 287175750, 'description': 'Solution Sales & Evangelist on CC/CRM, Digital Solutions (AVAYA, AWS, SFDC etc) Spent a couple of years in London, UK. Love my work, traveling, sports & music.', 'rawDescription': 'Solution Sales & Evangelist on CC/CRM, Digital Solutions (AVAYA, AWS, SFDC etc) Spent a couple of years in London, UK. Love my work, traveling, sports & music.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 4, 24, 13, 24, 14, tzinfo=datetime.timezone.utc), 'followersCount': 6044, 'friendsCount': 6646, 'statusesCount': 63242, 'favouritesCount': 76103, 'listedCount': 493, 'mediaCount': 4054, 'location': 'Tokyo, Japan  東京都港区', 'protected': False, 'linkUrl': 'https://instagram.com/mazzy0108', 'linkTcourl': 'https://t.co/N535QUkKIQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332898661332762624/J3b18u-X_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/287175750/1585588727'}","Georgia is blue which means the House is blue, the White House is blue, the Senate is blue. But there's more going on and this is caos and democracy is threatened again and again. Everyone's watching. #Election2020 #CapitolHill #democracy #January6th",https://twitter.com/mazzy0108/status/1346994347812691968,2021-01-07 01:37:33+00:00,China
"{'username': 'mattjungblut', 'displayname': 'Matt Jungblut', 'id': 320413347, 'description': ""Hotaru's Dad, professional expat, DJ, writer, former teacher, usually has the best beer, and somebody who said they'd leave the country if... and did! #FBR"", 'rawDescription': ""Hotaru's Dad, professional expat, DJ, writer, former teacher, usually has the best beer, and somebody who said they'd leave the country if... and did! #FBR"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 6, 19, 21, 32, 58, tzinfo=datetime.timezone.utc), 'followersCount': 235, 'friendsCount': 535, 'statusesCount': 2307, 'favouritesCount': 8624, 'listedCount': 2, 'mediaCount': 612, 'location': 'Hiroshima, Japan', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1326349446347546624/mpDkLVxY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/320413347/1605061298'}","Oh boy, the new 2021 Turning Point memes are here!!! #mcconnell #MinorityLeaderMitch #MinorityLeaderMitchMcConnell #Election2020 #Georgia #bluesenate https://t.co/EvDEYQfGST",https://twitter.com/mattjungblut/status/1346864935402291201,2021-01-06 17:03:18+00:00,China
"{'username': 'mazzy0108', 'displayname': 'Aoki Masaru', 'id': 287175750, 'description': 'Solution Sales & Evangelist on CC/CRM, Digital Solutions (AVAYA, AWS, SFDC etc) Spent a couple of years in London, UK. Love my work, traveling, sports & music.', 'rawDescription': 'Solution Sales & Evangelist on CC/CRM, Digital Solutions (AVAYA, AWS, SFDC etc) Spent a couple of years in London, UK. Love my work, traveling, sports & music.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 4, 24, 13, 24, 14, tzinfo=datetime.timezone.utc), 'followersCount': 6044, 'friendsCount': 6646, 'statusesCount': 63242, 'favouritesCount': 76103, 'listedCount': 493, 'mediaCount': 4054, 'location': 'Tokyo, Japan  東京都港区', 'protected': False, 'linkUrl': 'https://instagram.com/mazzy0108', 'linkTcourl': 'https://t.co/N535QUkKIQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1332898661332762624/J3b18u-X_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/287175750/1585588727'}",So what's going on in Georgia? Just started watching BBC after today's work. History making or? #Election2020 #geogia #WednesdayThoughts #January2021,https://twitter.com/mazzy0108/status/1346820448940564483,2021-01-06 14:06:32+00:00,China
