user,content,url,date,replyCount,retweetCount,likeCount,mentionedUsers,country
"{'username': 'dwallbank', 'displayname': 'Derek Wallbank', 'id': 19785811, 'description': 'This is the free version. If you want good content out of my byline, buy a Terminal. dwallbank@bloomberg.net. Likes are bookmarks, Follows may be work related.', 'rawDescription': 'This is the free version. If you want good content out of my byline, buy a Terminal. dwallbank@bloomberg.net. Likes are bookmarks, Follows may be work related.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 1, 30, 20, 15, 28, tzinfo=datetime.timezone.utc), 'followersCount': 8552, 'friendsCount': 2314, 'statusesCount': 41181, 'favouritesCount': 9003, 'listedCount': 344, 'mediaCount': 1339, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://bloomberg.com', 'linkTcourl': 'https://t.co/sWb71AtRLQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1158956920465608704/wLkHlcJ__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19785811/1535657932'}","Joe Biden is now winning Pennsylvania by more votes than Donald Trump did four years ago. 

Biden is at +45,727 and rising. Trump beat Clinton by 44,292. https://t.co/gCdMyjSRZX",https://twitter.com/dwallbank/status/1325791026523504642,2020-11-09 13:23:07+00:00,1,14,33,,Singapore
"{'username': 'sharonlee25', 'displayname': 'Sharon Lee', 'id': 63036381, 'description': 'Media and WWE fanatic', 'rawDescription': 'Media and WWE fanatic', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 8, 5, 4, 49, 56, tzinfo=datetime.timezone.utc), 'followersCount': 219, 'friendsCount': 169, 'statusesCount': 3718, 'favouritesCount': 7377, 'listedCount': 1, 'mediaCount': 656, 'location': 'Singapore', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1151404226955759616/EfzDk9yz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/63036381/1432867280'}",Good morning! #donaldtrump #joebiden #Election2020 #Elections2020 https://t.co/Jyb0xGuITJ,https://twitter.com/sharonlee25/status/1325255449067749376,2020-11-08 01:54:55+00:00,0,0,2,,Singapore
"{'username': 'randomrobin', 'displayname': 'Soniya Kulkarni', 'id': 5556172, 'description': ""I'm a #writer #reader #editor #mother and #feminist. My first book is a #contemporary #women's #fiction. All things #books #amquerying #WritingCommunity"", 'rawDescription': ""I'm a #writer #reader #editor #mother and #feminist. My first book is a #contemporary #women's #fiction. All things #books #amquerying #WritingCommunity"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2007, 4, 27, 15, 19, 5, tzinfo=datetime.timezone.utc), 'followersCount': 2362, 'friendsCount': 3061, 'statusesCount': 5113, 'favouritesCount': 6172, 'listedCount': 20, 'mediaCount': 92, 'location': 'Singapore', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1318029289237852161/MEIXG2h9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/5556172/1603077342'}","Woke up to the news that Donald Trump is no longer the President of the United States of America. Here in Asia, I breathed a sigh of relief. It's a burden off ours chests that he can no longer upend lives around the world with his cruelty, incompetence and stupidity.",https://twitter.com/randomrobin/status/1325216671947108354,2020-11-07 23:20:50+00:00,0,0,6,,Singapore
"{'username': 'mengweetan', 'displayname': 'Mengwee Tan', 'id': 18380362, 'description': 'medium.com/@mengweetan', 'rawDescription': 'https://t.co/2enucfZaD7', 'descriptionUrls': [{'text': 'medium.com/@mengweetan', 'url': 'https://medium.com/@mengweetan', 'tcourl': 'https://t.co/2enucfZaD7', 'indices': (0, 23)}], 'verified': False, 'created': datetime.datetime(2008, 12, 25, 22, 42, 32, tzinfo=datetime.timezone.utc), 'followersCount': 194, 'friendsCount': 747, 'statusesCount': 2242, 'favouritesCount': 98, 'listedCount': 14, 'mediaCount': 552, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://bit.ly/dingdangshow', 'linkTcourl': 'https://t.co/pdH4fmvEPX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1304489946317684736/M7VlonWj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18380362/1458447948'}",The sky clouded the day Donald Trump got out of the #WhiteHouse @ Singapore https://t.co/yjoOIcM5Aq,https://twitter.com/mengweetan/status/1325210389534167040,2020-11-07 22:55:52+00:00,0,0,0,,Singapore
"{'username': 'sharonlee25', 'displayname': 'Sharon Lee', 'id': 63036381, 'description': 'Media and WWE fanatic', 'rawDescription': 'Media and WWE fanatic', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 8, 5, 4, 49, 56, tzinfo=datetime.timezone.utc), 'followersCount': 219, 'friendsCount': 169, 'statusesCount': 3718, 'favouritesCount': 7377, 'listedCount': 1, 'mediaCount': 656, 'location': 'Singapore', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1151404226955759616/EfzDk9yz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/63036381/1432867280'}",You’re fired! #DonaldTrump ! #deleteTrump @realDonaldTrump @WWE https://t.co/XGyyvRyKkX,https://twitter.com/sharonlee25/status/1325130973218922498,2020-11-07 17:40:18+00:00,0,0,1,"[{'username': 'realDonaldTrump', 'displayname': 'Donald J. Trump', 'id': 25073877, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'WWE', 'displayname': 'WWE', 'id': 7517222, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",Singapore
"{'username': 'meowanie92', 'displayname': 'Wanie 🌸', 'id': 707933441967296512, 'description': 'IG: @meowanie92', 'rawDescription': 'IG: @meowanie92', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 3, 10, 14, 17, 40, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 12, 'statusesCount': 125, 'favouritesCount': 32, 'listedCount': 0, 'mediaCount': 33, 'location': 'Singapore', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1324744372265512960/RYeUi5xp_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/707933441967296512/1604297948'}",Goodbye #DonaldTrump. Hello #Biden! 👋🏼,https://twitter.com/meowanie92/status/1325127962400681996,2020-11-07 17:28:20+00:00,1,0,0,,Singapore
"{'username': 'OfficiallyEzaad', 'displayname': 'ezaaddollah', 'id': 140388440, 'description': '#PureLFC', 'rawDescription': '#PureLFC', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 5, 5, 11, 1, 18, tzinfo=datetime.timezone.utc), 'followersCount': 227, 'friendsCount': 219, 'statusesCount': 56607, 'favouritesCount': 39624, 'listedCount': 15, 'mediaCount': 1013, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1345242996476837888/BTdd1wat_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/140388440/1595555453'}","Waited awhile to post this.

Good Riddance to Bad Rubbish. 
@realDonaldTrump 
@POTUS 
#DonaldTrump 
#YoureFiredTrump https://t.co/dT2juH7Q3g",https://twitter.com/OfficiallyEzaad/status/1325126556054777856,2020-11-07 17:22:45+00:00,0,0,2,"[{'username': 'realDonaldTrump', 'displayname': 'Donald J. Trump', 'id': 25073877, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'POTUS', 'displayname': 'President Biden', 'id': 1349149096909668363, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",Singapore
"{'username': 'Muloongo', 'displayname': 'Muloongo Muchelemba', 'id': 91630900, 'description': ""Founder, Leading Pan-African news & ideas blog ongolo.com 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'rawDescription': ""Founder, Leading Pan-African news & ideas blog https://t.co/LEyujhcfEu 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'descriptionUrls': [{'text': 'ongolo.com', 'url': 'http://ongolo.com', 'tcourl': 'https://t.co/LEyujhcfEu', 'indices': (47, 70)}], 'verified': False, 'created': datetime.datetime(2009, 11, 21, 18, 55, 43, tzinfo=datetime.timezone.utc), 'followersCount': 7102, 'friendsCount': 413, 'statusesCount': 22083, 'favouritesCount': 18575, 'listedCount': 124, 'mediaCount': 554, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://ongolo.com', 'linkTcourl': 'https://t.co/LEyujhcfEu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1251409454181974021/MIWy5W1i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/91630900/1584879904'}","I still can’t get over the fact that 70m people voted for #DonaldTrump 

After everything he has done and not done.

My faith in politics and the electorate is shattered.",https://twitter.com/Muloongo/status/1325121340592934913,2020-11-07 17:02:01+00:00,0,0,9,,Singapore
"{'username': '77greg', 'displayname': 'Gregory Cubbies', 'id': 41289634, 'description': 'Trainee Teacher @ Graces speech and drama studio singapore\n@Catholic ,@Santos_FC, @Cubs, @NHLBlackhawks, @ChicagoBears @chicagobulls,@manutd @CBF_Futebol', 'rawDescription': 'Trainee Teacher @ Graces speech and drama studio singapore\n@Catholic ,@Santos_FC, @Cubs, @NHLBlackhawks, @ChicagoBears @chicagobulls,@manutd @CBF_Futebol', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 5, 20, 3, 44, 56, tzinfo=datetime.timezone.utc), 'followersCount': 316, 'friendsCount': 1686, 'statusesCount': 1534, 'favouritesCount': 3994, 'listedCount': 5, 'mediaCount': 312, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/792040134568910848/JHIeuKhZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/41289634/1485680281'}",Donald Trump and Alamak https://t.co/JoR8Qp0OIN,https://twitter.com/77greg/status/1324850610261291009,2020-11-06 23:06:14+00:00,0,0,0,,Singapore
"{'username': 'discovest', 'displayname': 'Discovest', 'id': 1260088880000143360, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 5, 12, 6, 6, 40, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 7, 'statusesCount': 242, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 32, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None}","Get lost CON MAN GR

US election 2020 live results: Joe Biden pulls ahead in Georgia as Donald Trump files lawsuits https://t.co/2PblqbIf9L via @telegraphnews",https://twitter.com/discovest/status/1324671197800378368,2020-11-06 11:13:19+00:00,0,0,0,"[{'username': 'TelegraphNews', 'displayname': 'Telegraph Breaking News', 'id': 14138785, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",Singapore
"{'username': 'SyaidaRahman', 'displayname': 'Syaida Abdul Rahman', 'id': 472622958, 'description': '🥀A Full-Time Sloth & A Super-Massive Part-Time Dreamer 🥀 🇸🇬|🇲🇾🇵🇱🇭🇰🇬🇧', 'rawDescription': '🥀A Full-Time Sloth & A Super-Massive Part-Time Dreamer 🥀 🇸🇬|🇲🇾🇵🇱🇭🇰🇬🇧', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 1, 24, 4, 8, 58, tzinfo=datetime.timezone.utc), 'followersCount': 156, 'friendsCount': 345, 'statusesCount': 13491, 'favouritesCount': 3307, 'listedCount': 2, 'mediaCount': 882, 'location': 'Singapore,Singapore.', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354749994385850370/4nvkpJXx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/472622958/1597988437'}","@ChrisEvans, you should tweet this to Donald Trump if he lose. Just an idea. https://t.co/xYhwRBu95z",https://twitter.com/SyaidaRahman/status/1324260337143607296,2020-11-05 08:00:42+00:00,0,0,0,"[{'username': 'ChrisEvans', 'displayname': 'Chris Evans', 'id': 580097412, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",Singapore
"{'username': 'OhStudio7', 'displayname': 'lc.vun93', 'id': 1310950778056699905, 'description': '手里握住相机的那一刻起..可以忘记时间的流逝。\n📷 FUJI X-E3\n人在新加坡～记录下我喜欢的一切。', 'rawDescription': '手里握住相机的那一刻起..可以忘记时间的流逝。\n📷 FUJI X-E3\n人在新加坡～记录下我喜欢的一切。', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 9, 29, 14, 33, 28, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 30, 'statusesCount': 171, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 171, 'location': 'Singapore', 'protected': False, 'linkUrl': 'https://www.instagram.com/lc.vun93/?hl=en', 'linkTcourl': 'https://t.co/l9tja2sRWc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1350795459372093441/uKbzy9q6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1310950778056699905/1601390300'}","Trump!
Instagram: https://t.co/8HCmhWMFaW
E-mail: ohstudiocontact@gmail.com

#OhStudio
#Drawing #Drawings #Characterdesign  #Imagination #Creating #FunArt #Art
#Portrait #sketch #pencildrawing #donaldtrump 
#绘画 #角色设计 #素描練習 https://t.co/NOaKMmkBJU",https://twitter.com/OhStudio7/status/1324241178565386240,2020-11-05 06:44:34+00:00,0,0,1,,Singapore
"{'username': 'Muloongo', 'displayname': 'Muloongo Muchelemba', 'id': 91630900, 'description': ""Founder, Leading Pan-African news & ideas blog ongolo.com 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'rawDescription': ""Founder, Leading Pan-African news & ideas blog https://t.co/LEyujhcfEu 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'descriptionUrls': [{'text': 'ongolo.com', 'url': 'http://ongolo.com', 'tcourl': 'https://t.co/LEyujhcfEu', 'indices': (47, 70)}], 'verified': False, 'created': datetime.datetime(2009, 11, 21, 18, 55, 43, tzinfo=datetime.timezone.utc), 'followersCount': 7102, 'friendsCount': 413, 'statusesCount': 22083, 'favouritesCount': 18575, 'listedCount': 124, 'mediaCount': 554, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://ongolo.com', 'linkTcourl': 'https://t.co/LEyujhcfEu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1251409454181974021/MIWy5W1i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/91630900/1584879904'}",Do you think Donald Trump will be gracious enough to attend Joe Biden’s inauguration (as is tradition)?,https://twitter.com/Muloongo/status/1324228925321486339,2020-11-05 05:55:53+00:00,2,1,2,,Singapore
"{'username': 'jerry991953', 'displayname': 'jerry goh', 'id': 1162029774, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 2, 9, 5, 20, 45, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 31, 'statusesCount': 10394, 'favouritesCount': 20, 'listedCount': 0, 'mediaCount': 6331, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None}",Donald Trump could remain US President even if he loses election to Joe Biden https://t.co/PsZP1x1H2p,https://twitter.com/jerry991953/status/1323911445306732545,2020-11-04 08:54:20+00:00,0,0,0,,Singapore
"{'username': 'jerry991953', 'displayname': 'jerry goh', 'id': 1162029774, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 2, 9, 5, 20, 45, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 31, 'statusesCount': 10394, 'favouritesCount': 20, 'listedCount': 0, 'mediaCount': 6331, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None}",Donald Trump could remain US President even if he loses election to Joe Biden https://t.co/PsZP1x1H2p,https://twitter.com/jerry991953/status/1323911424733708289,2020-11-04 08:54:15+00:00,0,0,0,,Singapore
"{'username': 'ffneezahh', 'displayname': 'blast', 'id': 361274897, 'description': ""Not The Only Good Looking Psychopath You'll Ever Come Across. Behind this mask is more than just flesh. Beneath this mask is an idea and ideas are bulletproof."", 'rawDescription': ""Not The Only Good Looking Psychopath You'll Ever Come Across. Behind this mask is more than just flesh. Beneath this mask is an idea and ideas are bulletproof."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 8, 24, 14, 48, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1418, 'friendsCount': 1333, 'statusesCount': 107772, 'favouritesCount': 79388, 'listedCount': 9, 'mediaCount': 5670, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://www.indiangilma.com', 'linkTcourl': 'https://t.co/PCd8SOZ3uP', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1292826792818913286/SKCq-85e_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/361274897/1592217741'}",@anushka_kak @k3vinsinghh 629 rt but behaving like Donald trump,https://twitter.com/ffneezahh/status/1323908903449501698,2020-11-04 08:44:14+00:00,2,0,1,"[{'username': 'anushka_kak', 'displayname': 'A🥀', 'id': 783213516585000960, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'k3vinsinghh', 'displayname': 'nivek', 'id': 2812972236, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",Singapore
"{'username': 'MFerrisN', 'displayname': 'M.Faris.N', 'id': 1482348127, 'description': 'Welcome to my mind.', 'rawDescription': 'Welcome to my mind.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 6, 4, 13, 47, 30, tzinfo=datetime.timezone.utc), 'followersCount': 253, 'friendsCount': 597, 'statusesCount': 66541, 'favouritesCount': 21965, 'listedCount': 14, 'mediaCount': 3249, 'location': 'Singapore', 'protected': False, 'linkUrl': 'https://drive.google.com/file/d/1ahb2im5TM4KfqCQRAMomulNvCVxUpTZl/view?usp=drivesdk', 'linkTcourl': 'https://t.co/afbMbcDCnk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1319565724260524032/NfnmdrqK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1482348127/1605851298'}","Somebody should measure Donald Trump’s temperature, the bastard sounds ill.",https://twitter.com/MFerrisN/status/1323900650262941698,2020-11-04 08:11:26+00:00,0,0,0,,Singapore
"{'username': 'farhan_hakeem', 'displayname': 'HaKeEm 🇲🇾', 'id': 537404189, 'description': 'Biracial twin - anak jati malaysia', 'rawDescription': 'Biracial twin - anak jati malaysia', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 3, 26, 17, 32, 58, tzinfo=datetime.timezone.utc), 'followersCount': 496, 'friendsCount': 280, 'statusesCount': 15235, 'favouritesCount': 2393, 'listedCount': 3, 'mediaCount': 851, 'location': 'In me mums car vroom vroom', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1340337691053805568/j4UftmFh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/537404189/1608396383'}","I see joe biden to be a more sensible person to vote rather than donald trump, that orange hay looking hair grandpa",https://twitter.com/farhan_hakeem/status/1323542369967353856,2020-11-03 08:27:45+00:00,0,0,0,,Singapore
"{'username': 'ZH__Ray', 'displayname': 'ZH_Ray', 'id': 811381905522180096, 'description': 'M.D., FADM 🇺🇸🇸🇬', 'rawDescription': 'M.D., FADM 🇺🇸🇸🇬', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 12, 21, 1, 24, 55, tzinfo=datetime.timezone.utc), 'followersCount': 17, 'friendsCount': 36, 'statusesCount': 3015, 'favouritesCount': 290, 'listedCount': 0, 'mediaCount': 710, 'location': 'Omaha, NE', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348106569137836037/b10H8f1U_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/811381905522180096/1583494960'}",@Bill1562 WE MUST REELECT DONALD TRUMP #FourMoreYears,https://twitter.com/ZH__Ray/status/1322746454310481920,2020-11-01 03:45:04+00:00,0,0,0,,Singapore
"{'username': 'Muloongo', 'displayname': 'Muloongo Muchelemba', 'id': 91630900, 'description': ""Founder, Leading Pan-African news & ideas blog ongolo.com 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'rawDescription': ""Founder, Leading Pan-African news & ideas blog https://t.co/LEyujhcfEu 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'descriptionUrls': [{'text': 'ongolo.com', 'url': 'http://ongolo.com', 'tcourl': 'https://t.co/LEyujhcfEu', 'indices': (47, 70)}], 'verified': False, 'created': datetime.datetime(2009, 11, 21, 18, 55, 43, tzinfo=datetime.timezone.utc), 'followersCount': 7102, 'friendsCount': 413, 'statusesCount': 22083, 'favouritesCount': 18575, 'listedCount': 124, 'mediaCount': 554, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://ongolo.com', 'linkTcourl': 'https://t.co/LEyujhcfEu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1251409454181974021/MIWy5W1i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/91630900/1584879904'}","As the world heaves a collective sigh of relief! 

Goodbye #DonaldJTrump #JoeBiden #PresidentElect #USElection2020 https://t.co/sc38Cw1bHV",https://twitter.com/Muloongo/status/1325119553626640385,2020-11-07 16:54:55+00:00,0,0,2,,Singapore
"{'username': 'Muloongo', 'displayname': 'Muloongo Muchelemba', 'id': 91630900, 'description': ""Founder, Leading Pan-African news & ideas blog ongolo.com 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'rawDescription': ""Founder, Leading Pan-African news & ideas blog https://t.co/LEyujhcfEu 👉🏾@ongolo_africa • Author, The Millennials' Gaido to Work • Keynote Speaker • Rhodes Scholar"", 'descriptionUrls': [{'text': 'ongolo.com', 'url': 'http://ongolo.com', 'tcourl': 'https://t.co/LEyujhcfEu', 'indices': (47, 70)}], 'verified': False, 'created': datetime.datetime(2009, 11, 21, 18, 55, 43, tzinfo=datetime.timezone.utc), 'followersCount': 7102, 'friendsCount': 413, 'statusesCount': 22083, 'favouritesCount': 18575, 'listedCount': 124, 'mediaCount': 554, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://ongolo.com', 'linkTcourl': 'https://t.co/LEyujhcfEu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1251409454181974021/MIWy5W1i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/91630900/1584879904'}","As the world heaves a collective sigh of relief! 

Goodbye #DonaldJTrump #JoeBiden #PresidentElect #USElection2020 https://t.co/sc38Cw1bHV",https://twitter.com/Muloongo/status/1325119553626640385,2020-11-07 16:54:55+00:00,0,0,2,,Singapore
"{'username': 'SarcasticLibra8', 'displayname': 'Kris-T', 'id': 816398136847597569, 'description': 'Padma patra evam bhasa🌺 Work: Social Media👩🏼\u200d💻 Inspired by: Lisa Ray 💗 Single mama to Bryce 💙 Int’l Film Studies 🎞 #Meditation🧘\u200d♀️NBCU-SG till 2022 🍃', 'rawDescription': 'Padma patra evam bhasa🌺 Work: Social Media👩🏼\u200d💻 Inspired by: Lisa Ray 💗 Single mama to Bryce 💙 Int’l Film Studies 🎞 #Meditation🧘\u200d♀️NBCU-SG till 2022 🍃', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 1, 3, 21, 37, 38, tzinfo=datetime.timezone.utc), 'followersCount': 722, 'friendsCount': 323, 'statusesCount': 17576, 'favouritesCount': 26344, 'listedCount': 4, 'mediaCount': 6439, 'location': 'California, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349973012548902914/CeQ_rQ3F_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/816398136847597569/1606965715'}",Live shot of #DonaldTrump leaving the White House January 20th... “No! You can’t take that. I’m Donald Trump!” #BidenTransition #Biden #TrumpMeltdown #Trump #PresidentElectJoeBiden #PresidentialElection2020 #CloudyWithAChanceOfMeatballs https://t.co/Dzefrj4DKJ,https://twitter.com/SarcasticLibra8/status/1331119840237662209,2020-11-24 06:17:55+00:00,0,0,3,,Singapore
